"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/07/2016","AQS","250092006","3","1.1","ug/m3 LC","5","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/08/2016","AQS","250092006","3","6.5","ug/m3 LC","27","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/09/2016","AQS","250092006","3","6.2","ug/m3 LC","26","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/10/2016","AQS","250092006","3","1","ug/m3 LC","4","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/11/2016","AQS","250092006","3","1.9","ug/m3 LC","8","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/12/2016","AQS","250092006","3","3.9","ug/m3 LC","16","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/13/2016","AQS","250092006","3","2.1","ug/m3 LC","9","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/14/2016","AQS","250092006","3","5","ug/m3 LC","21","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/15/2016","AQS","250092006","3","6.2","ug/m3 LC","26","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/16/2016","AQS","250092006","3","1.2","ug/m3 LC","5","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/17/2016","AQS","250092006","3","1.1","ug/m3 LC","5","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/18/2016","AQS","250092006","3","2","ug/m3 LC","8","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/19/2016","AQS","250092006","3","3","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/20/2016","AQS","250092006","3","-1","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/21/2016","AQS","250092006","3","-1","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/22/2016","AQS","250092006","3","-1.9","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/23/2016","AQS","250092006","3","-1.5","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/24/2016","AQS","250092006","3","3.7","ug/m3 LC","15","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/25/2016","AQS","250092006","3","5.1","ug/m3 LC","21","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/26/2016","AQS","250092006","3","3.5","ug/m3 LC","15","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/27/2016","AQS","250092006","3","1.5","ug/m3 LC","6","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/28/2016","AQS","250092006","3","0.5","ug/m3 LC","2","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/29/2016","AQS","250092006","3","3.4","ug/m3 LC","14","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"11/30/2016","AQS","250092006","3","1.7","ug/m3 LC","7","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/01/2016","AQS","250092006","3","0.9","ug/m3 LC","4","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/02/2016","AQS","250092006","3","1.9","ug/m3 LC","8","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/03/2016","AQS","250092006","3","-0.2","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/04/2016","AQS","250092006","3","0.2","ug/m3 LC","1","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/05/2016","AQS","250092006","3","5.9","ug/m3 LC","25","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/06/2016","AQS","250092006","3","4.9","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/07/2016","AQS","250092006","3","7.5","ug/m3 LC","31","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/08/2016","AQS","250092006","3","7","ug/m3 LC","29","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/09/2016","AQS","250092006","3","0","ug/m3 LC","0","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/10/2016","AQS","250092006","3","0.4","ug/m3 LC","2","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/11/2016","AQS","250092006","3","6.7","ug/m3 LC","28","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/12/2016","AQS","250092006","3","4.1","ug/m3 LC","17","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/13/2016","AQS","250092006","3","4.8","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/14/2016","AQS","250092006","3","7.1","ug/m3 LC","30","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/15/2016","AQS","250092006","3","1.5","ug/m3 LC","6","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/16/2016","AQS","250092006","3","1.2","ug/m3 LC","5","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/17/2016","AQS","250092006","3","9.5","ug/m3 LC","40","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/18/2016","AQS","250092006","3","6","ug/m3 LC","25","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/19/2016","AQS","250092006","3","2.6","ug/m3 LC","11","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/20/2016","AQS","250092006","3","6.8","ug/m3 LC","28","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/21/2016","AQS","250092006","3","8","ug/m3 LC","33","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/22/2016","AQS","250092006","3","15","ug/m3 LC","57","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/23/2016","AQS","250092006","3","4.5","ug/m3 LC","19","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/24/2016","AQS","250092006","3","7.5","ug/m3 LC","31","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/25/2016","AQS","250092006","3","1.6","ug/m3 LC","7","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/26/2016","AQS","250092006","3","1.7","ug/m3 LC","7","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/27/2016","AQS","250092006","3","3.3","ug/m3 LC","14","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/28/2016","AQS","250092006","3","0.7","ug/m3 LC","3","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/29/2016","AQS","250092006","3","1.6","ug/m3 LC","7","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/30/2016","AQS","250092006","3","2.2","ug/m3 LC","9","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"12/31/2016","AQS","250092006","3","3","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/01/2016","AQS","250095005","1","1.7","ug/m3 LC","7","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/04/2016","AQS","250095005","1","3.6","ug/m3 LC","15","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/07/2016","AQS","250095005","1","7.4","ug/m3 LC","31","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/10/2016","AQS","250095005","1","3.8","ug/m3 LC","16","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/13/2016","AQS","250095005","1","2.9","ug/m3 LC","12","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/16/2016","AQS","250095005","1","4.9","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/19/2016","AQS","250095005","1","1.2","ug/m3 LC","5","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/22/2016","AQS","250095005","1","2.9","ug/m3 LC","12","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/25/2016","AQS","250095005","1","4.2","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/28/2016","AQS","250095005","1","4.4","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"01/31/2016","AQS","250095005","1","6.5","ug/m3 LC","27","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/03/2016","AQS","250095005","1","0.7","ug/m3 LC","3","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/06/2016","AQS","250095005","1","4.8","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/09/2016","AQS","250095005","1","3.1","ug/m3 LC","13","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/12/2016","AQS","250095005","1","4","ug/m3 LC","17","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/15/2016","AQS","250095005","1","10","ug/m3 LC","42","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/18/2016","AQS","250095005","1","4.8","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/21/2016","AQS","250095005","1","3.5","ug/m3 LC","15","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/24/2016","AQS","250095005","1","2.3","ug/m3 LC","10","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"02/27/2016","AQS","250095005","1","3.5","ug/m3 LC","15","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/01/2016","AQS","250095005","1","2.9","ug/m3 LC","12","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/04/2016","AQS","250095005","1","2.4","ug/m3 LC","10","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/07/2016","AQS","250095005","1","11.1","ug/m3 LC","46","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/10/2016","AQS","250095005","1","11.2","ug/m3 LC","47","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/13/2016","AQS","250095005","1","4.7","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/16/2016","AQS","250095005","1","1.4","ug/m3 LC","6","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/19/2016","AQS","250095005","1","1.3","ug/m3 LC","5","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/22/2016","AQS","250095005","1","3.1","ug/m3 LC","13","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/25/2016","AQS","250095005","1","4.5","ug/m3 LC","19","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/28/2016","AQS","250095005","1","2.2","ug/m3 LC","9","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"03/31/2016","AQS","250095005","1","6.8","ug/m3 LC","28","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/03/2016","AQS","250095005","1","2.2","ug/m3 LC","9","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/06/2016","AQS","250095005","1","3.7","ug/m3 LC","15","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/09/2016","AQS","250095005","1","3.6","ug/m3 LC","15","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/12/2016","AQS","250095005","1","4.9","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/15/2016","AQS","250095005","1","5.5","ug/m3 LC","23","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/18/2016","AQS","250095005","1","7.6","ug/m3 LC","32","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/21/2016","AQS","250095005","1","4.8","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/24/2016","AQS","250095005","1","4.8","ug/m3 LC","20","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/27/2016","AQS","250095005","1","3.9","ug/m3 LC","16","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"04/30/2016","AQS","250095005","1","4.6","ug/m3 LC","19","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/03/2016","AQS","250095005","1","2.2","ug/m3 LC","9","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/09/2016","AQS","250095005","1","2.7","ug/m3 LC","11","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/12/2016","AQS","250095005","1","5.8","ug/m3 LC","24","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/15/2016","AQS","250095005","1","4.4","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/18/2016","AQS","250095005","1","4.2","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/21/2016","AQS","250095005","1","7.3","ug/m3 LC","30","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/24/2016","AQS","250095005","1","2.9","ug/m3 LC","12","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/27/2016","AQS","250095005","1","13","ug/m3 LC","53","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/30/2016","AQS","250095005","1","4.3","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/02/2016","AQS","250095005","1","4.4","ug/m3 LC","18","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/05/2016","AQS","250095005","1","5.8","ug/m3 LC","24","CONSENTINO SCHOOL.","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
